Date,Advertiser,Advertiser ID,Order,Order ID,Total cost,Impressions,DPV,Purchases,Sales USD
27-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,898.7,229364,305,7,113.68
28-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,897.82,234240,294,8,128.83
29-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,896.19,231438,275,5,72.91
30-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,898.23,233548,281,5,96.51
31-Jan-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,902.28,237452,339,6,77.64
1-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,44,2,26.98
2-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,33,6,96.82
3-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,34,8,106.21
4-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,18.02,5149,34,2,50.67
5-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.53,11887,66,6,88.42
6-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,54.78,14243,83,10,216.11
7-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.24,12325,89,6,110.1
8-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.56,12507,62,5,75.51
9-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.21,12530,66,6,111.39
10-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,47.83,12611,78,11,178.63
11-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.03,12314,78,12,192.91
12-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.04,12842,64,10,149.27
13-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.16,12253,52,4,58.53
14-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.12,12217,61,7,106.24
15-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.16,12450,44,7,111.51
16-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.15,12170,49,6,93.72
17-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.14,12085,61,5,66.22
18-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.11,12585,63,5,56.28
19-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,46.1,12328,63,12,187.1
20-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,221.27,57343,85,7,101.16
21-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,342.8,86332,178,7,99.09
22-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,452.02,117790,278,5,87.74
23-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,454.17,123597,227,6,75.61
24-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,313.13,94766,145,10,140.4
25-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,11,0,0
26-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
27-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
28-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
29-Feb-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
1-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
2-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,111.69,30370,0,0,0
3-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,364.58,108716,0,0,0
4-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,114.14,32723,0,0,0
5-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,0,0,0
6-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,15,0,0
7-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,8,0,0
8-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,9,0,0
9-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,1,0,0
10-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,8,0,0
11-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,246.44,73656,50,4,99.56
12-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,569.42,190973,118,1,16.81
13-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,691.51,206975,160,9,173.55
14-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,858.87,270126,236,7,111.74
15-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,562.82,175497,309,4,54.32
16-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,541.36,178276,264,8,154.53
17-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,485.28,157287,292,8,147.33
18-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,369.22,122381,201,4,79.7
19-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,20,1,17.15
20-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,25,2,28.27
21-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,23,1,11.1
22-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,26,6,107.95
23-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,30,2,34.12
24-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,34,3,45.04
25-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,19,5,112.8
26-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,11,3,50.69
27-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,17,1,15.97
28-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,5,0,0
29-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,7,0,0
30-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,3,1,16.86
31-Mar-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,0,0,3,1,16.88
1-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,154.35,50495,57,2,32.83
2-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,212.8,78460,217,3,50.24
3-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,214.22,68678,174,4,58.88
4-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,241.15,73752,133,2,33.36
5-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,320.42,85088,121,3,49.88
6-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,319.45,90914,130,1,16.22
7-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,334.16,92136,163,1,16.18
8-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,320.09,96832,190,3,50.97
9-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,233.75,72918,122,0,0
10-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,213.36,65755,131,1,31.36
11-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,195.86,60959,152,0,0
12-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,181.21,59309,179,3,51.88
13-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,229.18,75518,215,3,44.59
14-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,346.81,117533,263,2,33.8
15-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,421.78,138973,166,4,46.83
16-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,388.28,122616,190,4,69.03
17-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,391.35,123730,202,3,42.75
18-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,351.79,108099,232,1,18.32
19-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,273.51,88024,205,3,54.39
20-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,254.31,84973,228,1,17.7
21-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,242.26,87057,206,2,35.66
22-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,250.43,87880,211,2,35.72
23-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,283.57,98866,237,3,53.58
24-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,229.57,76659,181,4,59.02
25-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,243.01,79193,161,2,32.56
26-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,252.69,83736,189,4,55.95
27-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,240.33,83290,157,7,129.36
28-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,140.23,47289,130,2,33.42
29-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,148.97,51009,187,2,26.19
30-Apr-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,91.39,29773,221,2,32.78
1-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,97.43,33458,39,4,55.91
2-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,305.17,100953,310,3,50.41
3-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,303.53,96486,423,3,45.6
4-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,305.16,105142,240,0,0
5-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,367.42,111394,37,3,47.18
6-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,462.13,144444,243,3,78.19
7-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,297.74,110929,321,2,32.21
8-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,306.91,115717,305,3,71.24
9-May-20,Bausch & Lomb Inc,6.71902E+12,201912.2680_B&L_Lumify 2020_Jan20 - Mar20_XRTB_DPVR BEAUTY_Male Groomer,8.25958E+12,283.41,109207,234,2,64.76
